1,2297
0,2472
4,2217
6,2125
5,2173
3,2267
2,2309
7,2109
8,2075
9,2091
10,2082
11,2081
12,2061
13,2061
14,2064
15,2069
16,2084
17,2096
18,2113
19,2087
20,2082
21,2067
22,2049
23,2106
24,2113
25,2140
26,2117
27,2163
29,2158
28,2204
30,2147
31,2111
32,2123
33,2133
34,2123
35,2130
36,2087
37,2064
38,2048
39,2038
40,2052
41,2042
42,2036
43,2032
44,2030
45,2039
46,2035
49,2029
48,2043
50,2042
51,2056
52,2054
53,2050
55,2049
54,2061
47,2121
56,2051
57,2031
58,2038
59,2035
60,2034
61,2033
62,2041
63,2036
64,2032
65,2031
66,2026
67,2029
68,2022
69,2054
70,2041
71,2043
72,2047
73,2039
74,2038
75,2033
76,2030
77,2033
78,2038
79,2027
80,2024
81,2020
82,2087
84,2086
83,2095
86,2077
87,2068
88,2065
89,2074
90,2071
91,2068
85,2114
92,2045
93,2046
94,2041
95,2041
97,2046
98,2028
99,2032
100,2030
101,2055
102,2051
96,2111
103,2053
104,2048
105,2035
106,2033
108,2041
109,2054
107,2066
112,2037
111,2049
113,2055
110,2091
114,2040
115,2058
117,2056
118,2056
116,2075
121,2042
119,2062
120,2057
122,2040
125,2030
127,2024
124,2052
129,2038
132,2027
134,2020
135,2045
126,2113
123,2156
130,2110
136,2074
128,2135
137,2056
145,2020
144,2042
146,2036
148,2033
149,2037
151,2035
152,2034
153,2032
154,2030
156,2024
155,2032
158,2031
150,2109
138,2203
157,2086
159,2066
141,2230
143,2217
139,2241
140,2241
142,2232
160,2097
161,2073
131,2336
133,2330
147,2212
162,2113
163,2026
164,2026
165,2033
166,2027
167,2019
168,2050
169,2043
170,2034
171,2031
172,2039
173,2035
174,2025
175,2035
176,2024
177,2030
178,2034
179,2032
180,2024
181,2029
182,2027
183,2021
184,2016
186,2031
185,2072
188,2060
189,2052
190,2046
187,2073
191,2042
192,2044
193,2050
194,2039
195,2028
196,2024
198,2023
197,2032
199,2040
200,2036
201,2061
202,2040
203,2032
204,2027
205,2020
206,2038
207,2028
208,2038
209,2044
210,2044
211,2034
213,2027
214,2028
216,2040
217,2042
215,2059
218,2056
212,2099
220,2031
219,2064
221,2028
222,2025
223,2040
226,2025
224,2053
225,2046
227,2026
228,2026
229,2021
230,2021
231,2028
232,2032
233,2023
234,2024
235,2022
236,2035
237,2026
238,2024
239,2028
240,2023
242,2034
241,2046
243,2038
244,2039
245,2020
246,2025
247,2049
248,2028
249,2028
250,2027
251,2027
252,2031
253,2025
254,2039
255,2024
256,2019
257,2029
258,2027
259,2024
260,2032
261,2027
262,2029
264,2035
263,2041
265,2034
266,2038
267,2033
268,2033
269,2029
270,2022
271,2035
272,2031
273,2027
274,2023
275,2056
276,2051
277,2049
278,2040
279,2039
280,2036
281,2036
282,2034
283,2045
284,2045
285,2044
286,2038
287,2036
288,2037
289,2040
290,2042
291,2039
292,2060
294,2057
295,2060
296,2057
293,2087
297,2045
298,2031
299,2052
300,2037
301,2040
302,2038
303,2038
304,2036
305,2033
306,2037
307,2034
308,2035
309,2033
310,2054
312,2042
311,2054
314,2042
315,2029
316,2050
313,2090
317,2053
318,2031
319,2041
320,2045
322,2048
323,2051
324,2050
325,2055
326,2055
327,2036
328,2034
329,2029
330,2035
321,2132
332,2041
331,2053
333,2046
334,2031
338,2023
337,2038
339,2028
340,2026
336,2099
341,2065
343,2061
335,2125
344,2065
342,2079
345,2047
346,2044
347,2044
349,2043
348,2053
351,2034
350,2044
352,2028
353,2025
354,2020
355,2018
356,2046
357,2048
358,2031
359,2026
360,2028
361,2024
362,2029
363,2032
364,2041
365,2036
366,2035
367,2035
368,2029
369,2039
370,2036
371,2040
372,2022
373,2031
374,2029
375,2028
376,2032
377,2040
378,2028
379,2023
380,2020
381,2022
382,2033
383,2037
384,2042
385,2034
386,2035
387,2038
388,2061
390,2050
389,2061
391,2056
392,2038
393,2027
395,2042
394,2048
396,2044
397,2039
398,2026
399,2033
400,2036
401,2035
402,2037
403,2032
404,2026
405,2046
406,2046
408,2029
407,2037
409,2026
414,2040
411,2123
410,2129
417,2080
413,2128
415,2116
418,2061
416,2113
419,2053
412,2148
420,2054
421,2031
422,2031
423,2032
426,2021
425,2040
427,2025
424,2058
428,2027
430,2056
429,2079
432,2067
431,2080
433,2060
434,2050
436,2029
437,2026
435,2051
438,2024
439,2030
441,2029
442,2023
443,2040
444,2040
446,2059
445,2068
448,2059
440,2121
449,2038
450,2028
451,2027
447,2089
452,2029
453,2025
454,2038
455,2034
456,2035
457,2032
458,2023
459,2039
460,2036
461,2037
462,2026
463,2019
464,2023
465,2040
466,2042
467,2036
468,2029
470,2028
469,2036
471,2030
472,2024
473,2024
474,2027
475,2034
476,2030
477,2024
478,2027
479,2028
480,2035
481,2023
482,2022
483,2024
484,2024
485,2024
486,2025
487,2029
488,2023
489,2033
490,2033
491,2023
492,2026
493,2019
494,2036
495,2028
496,2021
498,2021
497,2043
499,2027
500,2024
502,2045
501,2055
503,2043
504,2038
505,2034
506,2032
507,2026
508,2036
509,2025
510,2022
511,2023
512,2019
513,2037
514,2031
516,2034
515,2043
517,2039
518,2034
519,2030
520,2021
521,2017
522,2019
523,2030
524,2032
525,2047
526,2034
527,2032
528,2027
529,2024
530,2034
531,2031
532,2029
533,2025
534,2042
535,2048
536,2026
537,2022
538,2019
540,2026
539,2032
541,2028
543,2046
542,2054
544,2037
545,2029
546,2025
547,2023
548,2039
549,2036
550,2033
551,2039
552,2030
554,2033
553,2043
555,2034
556,2029
557,2027
558,2022
560,2060
561,2054
562,2050
559,2073
564,2041
563,2049
565,2036
566,2030
567,2057
569,2031
568,2045
570,2032
571,2030
572,2026
573,2022
575,2039
574,2046
576,2035
577,2024
578,2020
579,2028
580,2024
581,2030
582,2030
583,2021
584,2030
585,2028
586,2026
587,2031
588,2023
589,2037
591,2044
590,2050
592,2050
593,2029
594,2033
595,2024
596,2019
597,2022
598,2029
599,2045
600,2038
601,2038
602,2026
603,2027
604,2027
606,2025
605,2034
607,2043
608,2047
609,2036
610,2034
611,2033
612,2033
613,2030
614,2030
615,2019
616,2022
617,2017
618,2020
619,2043
620,2039
621,2043
622,2041
623,2041
624,2042
625,2038
626,2033
629,2033
630,2029
631,2029
633,2022
632,2029
634,2033
635,2038
627,2087
628,2086
636,2041
637,2061
638,2043
639,2043
640,2046
641,2043
642,2041
644,2033
646,2028
643,2052
645,2037
647,2033
650,2032
648,2050
651,2051
653,2037
649,2071
654,2042
655,2032
652,2068
659,2028
658,2048
657,2063
656,2071
661,2030
660,2047
662,2030
663,2023
664,2030
666,2027
665,2050
670,2032
671,2022
672,2024
673,2031
675,2023
674,2030
667,2117
668,2113
669,2115
678,2058
679,2049
682,2104
683,2100
684,2086
689,2059
681,2126
688,2085
687,2100
676,2207
680,2180
690,2097
686,2123
685,2142
692,2082
693,2080
691,2104
694,2090
695,2067
677,2254
698,2049
697,2055
696,2084
700,2065
699,2077
701,2054
702,2055
703,2047
704,2044
705,2033
706,2030
707,2025
708,2037
709,2035
710,2038
712,2019
711,2038
713,2031
714,2027
715,2024
716,2027
717,2031
719,2016
718,2035
720,2018
721,2021
722,2026
723,2019
725,2026
724,2031
726,2026
727,2021
728,2020
729,2020
730,2023
731,2047
732,2035
733,2031
734,2017
737,2020
735,2034
739,2035
738,2044
741,2033
740,2051
742,2039
743,2035
736,2109
744,2058
745,2058
746,2055
747,2057
750,2033
748,2059
749,2047
754,2049
755,2040
751,2075
756,2047
752,2080
757,2050
753,2082
758,2043
759,2049
761,2041
760,2049
762,2042
763,2031
764,2032
765,2029
766,2027
768,2025
767,2051
771,2029
769,2052
770,2049
772,2032
773,2028
774,2023
775,2024
776,2031
777,2039
778,2035
779,2030
780,2034
781,2034
782,2048
783,2048
784,2047
785,2043
786,2034
788,2028
787,2043
789,2042
790,2052
792,2039
791,2048
793,2028
794,2041
795,2035
796,2049
797,2056
799,2055
798,2063
800,2043
801,2037
802,2044
803,2039
804,2035
805,2050
806,2046
807,2030
808,2025
809,2023
810,2049
811,2047
813,2030
812,2047
814,2028
815,2024
816,2021
817,2018
819,2039
818,2048
820,2043
821,2024
822,2020
823,2031
824,2026
825,2024
826,2026
827,2021
829,2029
831,2024
828,2052
830,2032
833,2035
834,2032
832,2044
835,2021
837,2026
836,2033
838,2022
839,2018
841,2021
840,2033
842,2028
843,2026
845,2037
844,2045
846,2034
847,2018
848,2024
849,2022
850,2020
851,2019
852,2021
853,2019
854,2016
856,2027
855,2034
857,2020
858,2017
859,2014
860,2032
861,2030
862,2030
863,2026
864,2022
865,2029
866,2021
867,2029
868,2025
869,2022
870,2025
871,2031
872,2032
873,2040
874,2027
875,2025
876,2021
878,2028
877,2045
880,2033
879,2046
881,2049
882,2066
883,2059
884,2080
885,2076
888,2067
886,2084
887,2087
889,2083
890,2068
891,2063
894,2067
893,2072
895,2068
892,2082
896,2066
897,2067
898,2058
899,2065
900,2088
901,2084
902,2089
903,2088
904,2078
907,2062
905,2075
908,2068
906,2091
909,2078
910,2075
911,2078
912,2084
913,2084
914,2080
915,2085
916,2082
917,2072
918,2074
919,2073
920,2075
924,2055
925,2046
921,2081
926,2052
927,2049
928,2047
922,2094
929,2039
923,2105
930,2050
931,2040
932,2038
936,2038
937,2031
938,2028
939,2038
940,2034
941,2052
933,2099
934,2103
942,2059
943,2059
935,2109
945,2103
944,2121
948,2081
946,2110
947,2098
949,2105
950,2045
951,2041
952,2034
953,2029
954,2026
955,2024
956,2030
957,2027
958,2049
959,2046
960,2035
961,2020
962,2015
963,2016
964,2015
966,2024
965,2034
967,2027
968,2022
969,2021
970,2019
971,2019
973,2028
974,2018
975,2019
976,2020
977,2021
978,2023
979,2024
972,2078
980,2026
981,2024
982,2022
983,2016
984,2021
985,2020
986,2033
987,2034
988,2027
989,2024
990,2042
991,2038
992,2030
994,2015
993,2036
995,2027
996,2024
997,2020
998,2019
1000,2030
1001,2019
1002,2025
1003,2037
999,2064
1004,2036
1005,2028
1006,2028
1007,2027
1008,2024
1009,2031
1010,2034
1011,2021
1012,2015
1013,2030
1014,2026
1015,2032
1016,2019
1017,2017
1018,2016
1019,2026
1020,2027
1021,2026
1022,2021
1023,2035
1024,2029
1025,2021
1026,2020
1027,2019
1028,2020
1029,2029
1030,2036
1033,2029
1031,2055
1034,2045
1035,2035
1032,2057
1036,2027
1037,2021
1038,2025
1039,2023
1040,2023
1041,2022
1042,2020
1043,2023
1044,2025
1045,2022
1046,2021
1047,2031
1048,2031
1049,2031
1050,2051
1052,2038
1053,2032
1051,2062
1054,2030
1056,2022
1055,2029
1057,2021
1058,2015
1059,2021
1061,2018
1060,2026
1062,2025
1063,2049
1064,2045
1067,2047
1065,2066
1069,2041
1066,2058
1070,2041
1068,2056
1071,2038
1074,2016
1073,2035
1072,2045
1075,2035
1076,2031
1078,2040
1077,2045
1079,2040
1080,2038
1081,2028
1082,2017
1083,2041
1086,2031
1084,2040
1085,2038
1087,2033
1088,2020
1089,2018
1090,2020
1091,2024
1092,2026
1093,2022
1094,2038
1096,2032
1095,2041
1097,2038
1098,2040
1099,2037
1100,2035
1101,2031
1102,2027
1103,2025
1105,2021
1104,2028
1106,2029
1107,2021
1108,2022
1109,2021
1110,2022
1111,2017
1112,2029
1113,2027
1114,2018
1115,2019
1116,2027
1117,2024
1118,2026
1119,2022
1120,2026
1121,2032
1123,2027
1124,2024
1122,2035
1125,2028
1126,2021
1127,2017
1128,2017
1129,2026
1130,2027
1131,2028
1132,2024
1133,2025
1134,2016
1135,2019
1136,2017
1137,2021
1138,2018
1139,2026
1140,2028
1144,2017
1142,2031
1141,2041
1145,2028
1143,2065
1148,2043
1146,2059
1147,2056
1149,2048
1150,2037
1151,2026
1152,2026
1153,2022
1154,2025
1155,2032
1156,2029
1157,2027
1158,2023
1159,2023
1160,2025
1161,2029
1162,2024
1163,2024
1165,2023
1166,2023
1167,2027
1169,2027
1168,2032
1170,2029
1172,2043
1171,2051
1173,2046
1175,2040
1164,2095
1174,2047
1176,2039
1177,2024
1178,2019
1179,2033
1180,2030
1181,2021
1182,2018
1183,2016
1184,2017
1185,2023
1186,2021
1188,2014
1187,2023
1189,2015
1190,2015
1191,2017
1192,2017
1193,2024
1194,2016
1195,2017
1196,2018
1197,2021
1198,2018
1200,2015
1201,2017
1199,2045
1203,2031
1204,2032
1202,2039
1205,2021
1206,2013
1209,2022
1207,2033
1208,2031
1210,2024
1211,2025
1212,2035
1213,2021
1214,2021
1217,2022
1216,2030
1218,2043
1219,2032
1220,2034
1221,2028
1222,2030
1223,2027
1224,2026
1225,2024
1226,2025
1227,2023
1215,2125
1228,2048
1230,2040
1229,2048
1231,2033
1233,2030
1232,2039
1234,2033
1235,2030
1236,2026
1237,2023
1238,2024
1239,2026
1240,2024
1241,2034
1242,2022
1243,2022
1244,2034
1245,2032
1246,2036
1248,2039
1249,2037
1247,2048
1251,2038
1250,2049
1252,2057
1253,2074
1254,2072
1255,2065
1256,2061
1257,2055
1259,2045
1258,2051
1260,2034
1261,2033
1263,2040
1265,2035
1262,2053
1264,2043
1266,2038
1267,2029
1270,2016
1271,2027
1269,2042
1268,2051
1272,2042
1273,2031
1274,2029
1275,2029
1276,2042
1277,2037
1278,2033
1279,2029
1280,2026
1281,2032
1282,2035
1284,2026
1283,2051
1285,2039
1286,2036
1287,2040
1288,2045
1289,2047
1294,2035
1290,2055
1291,2051
1292,2070
1293,2068
1295,2060
1296,2078
1297,2071
1300,2045
1301,2042
1299,2062
1298,2070
1303,2024
1302,2045
1304,2044
1306,2033
1305,2040
1307,2038
1308,2033
1310,2026
1311,2014
1312,2015
1309,2041
1313,2014
1314,2019
1315,2027
1316,2020
1317,2023
1318,2027
1319,2029
1320,2025
1322,2022
1321,2033
1323,2037
1324,2037
1325,2032
1326,2028
1327,2021
1328,2021
1329,2019
1330,2025
1331,2021
1332,2033
1333,2022
1335,2024
1334,2032
1336,2031
1337,2029
1338,2025
1339,2025
1341,2019
1340,2030
1342,2024
1343,2023
1344,2016
1345,2021
1348,2025
1346,2037
1347,2035
1349,2029
1350,2022
1351,2017
1352,2018
1353,2014
1355,2018
1356,2020
1354,2028
1357,2038
1359,2035
1358,2045
1360,2035
1361,2022
1362,2017
1363,2018
1364,2016
1365,2028
1366,2025
1368,2021
1367,2031
1369,2024
1370,2026
1371,2024
1372,2029
1373,2028
1374,2029
1375,2027
1376,2024
1378,2036
1377,2042
1380,2029
1379,2040
1381,2030
1382,2020
1383,2019
1385,2029
1384,2036
1386,2031
1387,2026
1388,2024
1389,2030
1390,2033
1391,2026
1392,2016
1393,2015
1395,2019
1394,2026
1396,2019
1398,2021
1401,2015
1397,2035
1404,2018
1403,2024
1400,2044
1402,2038
1399,2054
1405,2030
1406,2036
1408,2031
1407,2047
1409,2021
1410,2016
1411,2013
1412,2018
1413,2021
1414,2021
1415,2027
1416,2023
1417,2021
1418,2017
1419,2026
1420,2022
1422,2029
1424,2028
1421,2044
1423,2036
1425,2031
1426,2025
1427,2027
1428,2025
1429,2023
1430,2015
1431,2014
1432,2013
1433,2019
1434,2020
1435,2016
1436,2019
1437,2018
1438,2026
1439,2027
1440,2017
1441,2033
1442,2041
1444,2026
1443,2031
1445,2026
1446,2022
1447,2024
1448,2026
1450,2017
1449,2027
1451,2018
1452,2014
1453,2014
1455,2020
1456,2018
1454,2028
1457,2047
1458,2035
1459,2023
1460,2023
1461,2025
1462,2023
1463,2024
1464,2022
1465,2014
1466,2027
1467,2021
1468,2026
1469,2029
1470,2033
1471,2038
1472,2035
1473,2034
1474,2034
1475,2032
1476,2036
1477,2035
1478,2034
1479,2032
1480,2030
1481,2029
1482,2028
1483,2026
1484,2023
1485,2021
1486,2015
1487,2018
1488,2021
1489,2018
1491,2018
1493,2014
1492,2031
1490,2043
1494,2018
1495,2025
1496,2022
1497,2022
1498,2018
1499,2012
1500,2014
1501,2016
1502,2023
1503,2022
1504,2020
1505,2015
1506,2015
1507,2015
1510,2016
1509,2032
1508,2038
1511,2018
1512,2017
1513,2021
1514,2023
1515,2022
1516,2022
1517,2025
1518,2024
1520,2016
1519,2022
1522,2023
1521,2032
1524,2027
1523,2038
1526,2034
1525,2041
1527,2038
1528,2016
1530,2030
1529,2037
1531,2028
1532,2023
1533,2027
1535,2021
1534,2028
1536,2020
1537,2013
1538,2039
1540,2031
1541,2022
1542,2039
1543,2036
1544,2043
1545,2042
1546,2041
1547,2054
1557,2025
1559,2018
1558,2029
1560,2035
1561,2034
1562,2037
1563,2036
1564,2036
1565,2033
1570,2017
1566,2040
1548,2148
1568,2059
1539,2215
1567,2066
1551,2160
1549,2169
1552,2156
1550,2182
1553,2169
1554,2172
1572,2075
1569,2092
